sim,DateTime,Chla,Secchi,TP,year,month
1.25,2009-05-07T05:00:00Z,37.198377781459456,5.931389296456821,146.87911038523896,2009,5
1.25,2009-05-08T05:00:00Z,37.28549890203595,5.911281811417617,147.40880052692137,2009,5
1.25,2009-05-09T05:00:00Z,37.63432334914494,5.815573584798497,147.27150333255554,2009,5
1.25,2009-05-10T05:00:00Z,37.29194873334418,5.8848291956007754,148.346986561255,2009,5
1.25,2009-05-11T05:00:00Z,37.48848853375373,5.852446419968517,148.91312661649752,2009,5
1.25,2009-05-12T05:00:00Z,37.95821889218507,5.747896604474729,149.07346123659386,2009,5
1.25,2009-05-13T05:00:00Z,37.629414838941386,5.814572235751511,150.31730451381597,2009,5
1.25,2009-05-14T05:00:00Z,37.82304738948417,5.7683651272003855,150.53761113328952,2009,5
1.25,2009-05-15T05:00:00Z,38.040494872628784,5.744597960576598,151.58373444327447,2009,5
1.25,2009-05-16T05:00:00Z,38.03369577519755,5.7444273387160685,152.47700844959076,2009,5
1.25,2009-05-17T05:00:00Z,38.07702540218753,5.726577655565341,153.04300444858904,2009,5
1.25,2009-05-18T05:00:00Z,38.63565500328378,5.584481964733728,152.55998437194535,2009,5
1.25,2009-05-19T05:00:00Z,38.23590424096925,5.674310930218037,154.21775283067296,2009,5
1.25,2009-05-20T05:00:00Z,38.3928259143675,5.640266184738122,154.704392502106,2009,5
1.25,2009-05-21T05:00:00Z,38.42864919796311,5.624258319856519,155.42002353166225,2009,5
1.25,2009-05-22T05:00:00Z,38.825126512839354,5.537555221520458,155.5956364465768,2009,5
1.25,2009-05-23T05:00:00Z,39.47889200716793,5.411347810249067,155.42865492652075,2009,5
1.25,2009-05-24T05:00:00Z,41.45267799357918,5.158941007203222,156.63360375037612,2009,5
1.25,2009-05-25T05:00:00Z,40.53577977576841,5.267653548786106,157.19568921331245,2009,5
1.25,2009-05-26T05:00:00Z,39.86597824721705,5.317221681389211,157.19615853608855,2009,5
1.25,2009-05-27T05:00:00Z,39.79884578230673,5.307354862660228,157.30820796630974,2009,5
1.25,2009-05-28T05:00:00Z,39.82258399914482,5.283484609376215,157.390715016487,2009,5
1.25,2009-05-29T05:00:00Z,39.81149029331665,5.263500218430199,157.54254885442788,2009,5
1.25,2009-05-30T05:00:00Z,40.188200722228316,5.180105214260613,157.47220332061684,2009,5
1.25,2009-05-31T05:00:00Z,40.17391742043846,5.155016102104217,157.67903022959163,2009,5
1.25,2009-06-01T05:00:00Z,40.946557205367306,5.009760304237186,157.1769837794016,2009,6
1.25,2009-06-02T05:00:00Z,40.66105462474251,5.016859476146438,157.24380212855712,2009,6
1.25,2009-06-03T05:00:00Z,41.644092651863346,4.8512382642361365,156.78322809213586,2009,6
1.25,2009-06-04T05:00:00Z,41.694687196532385,4.799522299527062,156.08492495589795,2009,6
1.25,2009-06-05T05:00:00Z,43.84227951916838,4.489086251588048,153.71791741001084,2009,6
1.25,2009-06-06T05:00:00Z,41.474739094146166,4.764353882127105,156.15114477288884,2009,6
1.25,2009-06-07T05:00:00Z,41.418731653220036,4.729537452788255,155.82705366464288,2009,6
1.25,2009-06-08T05:00:00Z,41.45879847015859,4.68269628439604,155.31649935789284,2009,6
1.25,2009-06-09T05:00:00Z,42.22674653120479,4.545417574795836,154.2686075863463,2009,6
1.25,2009-06-10T05:00:00Z,44.47829315719321,4.2836145141979856,153.44717163365533,2009,6
1.25,2009-06-11T05:00:00Z,47.044199523073345,4.040198144112405,153.48582188441034,2009,6
1.25,2009-06-12T05:00:00Z,47.7819685151332,3.970968289021055,153.60038640067793,2009,6
1.25,2009-06-13T05:00:00Z,54.24302189561832,3.471627310238948,152.80978234582156,2009,6
1.25,2009-06-14T05:00:00Z,58.224946720089775,3.2156005790174675,150.96537548284812,2009,6
1.25,2009-06-15T05:00:00Z,64.64367193263334,2.8984328973597826,153.52939080836006,2009,6
1.25,2009-06-16T05:00:00Z,60.327066999285904,3.0635370519805,151.52908956612063,2009,6
1.25,2009-06-17T05:00:00Z,58.51082844849454,3.133313598419429,151.6037466865159,2009,6
1.25,2009-06-18T05:00:00Z,68.77035008044395,2.650419096594285,150.38785165330458,2009,6
1.25,2009-06-19T05:00:00Z,62.698350986979136,2.8798220610566014,150.38581173503306,2009,6
1.25,2009-06-20T05:00:00Z,63.73722565631335,2.811210667150824,150.01899362990773,2009,6
1.25,2009-06-21T05:00:00Z,74.03953886663767,2.4119525756413465,148.5472983493216,2009,6
1.25,2009-06-22T05:00:00Z,84.3077641399378,2.130513077251266,151.57011248719112,2009,6
1.25,2009-06-23T05:00:00Z,84.94275018019773,2.099320933114303,152.68977633441574,2009,6
1.25,2009-06-24T05:00:00Z,99.5862320078864,1.791915878576473,152.4107050202059,2009,6
1.25,2009-06-25T05:00:00Z,109.57048590221497,1.6059780086814472,152.40943478874178,2009,6
1.25,2009-06-26T05:00:00Z,110.38910061380979,1.5662969756921088,151.41272798944556,2009,6
1.25,2009-06-27T05:00:00Z,116.99981470233793,1.4604363654357027,150.62417134051347,2009,6
1.25,2009-06-28T05:00:00Z,112.48670840488874,1.4929889268571637,151.7211725863559,2009,6
1.25,2009-06-29T05:00:00Z,95.73371787879643,1.7336662969386398,153.72345015456943,2009,6
1.25,2009-06-30T05:00:00Z,97.2206063875332,1.717517917839732,153.03952695128882,2009,6
1.25,2009-07-01T05:00:00Z,97.88640790566191,1.7117113889026625,152.37441488910324,2009,7
1.25,2009-07-02T05:00:00Z,97.31074229817946,1.7186643432658688,151.82504045880773,2009,7
1.25,2009-07-03T05:00:00Z,100.07374527484394,1.6698521219492068,151.00537760889495,2009,7
1.25,2009-07-04T05:00:00Z,112.82837079332496,1.4931558367659465,148.92123574038578,2009,7
1.25,2009-07-05T05:00:00Z,112.55907173195389,1.4954443152444954,147.950753348333,2009,7
1.25,2009-07-06T05:00:00Z,110.32101301202529,1.5136857897410447,148.32455158595283,2009,7
1.25,2009-07-07T05:00:00Z,114.38899903670118,1.4580104050301808,147.38379818083263,2009,7
1.25,2009-07-08T05:00:00Z,130.71763681981957,1.286964420219908,146.28272220925098,2009,7
1.25,2009-07-09T05:00:00Z,109.8918840651446,1.489675515072548,146.3565178183621,2009,7
1.25,2009-07-10T05:00:00Z,113.49144036304801,1.4416235192583366,145.04216385751036,2009,7
1.25,2009-07-11T05:00:00Z,115.46583788715733,1.4131191544388524,143.95645257427955,2009,7
1.25,2009-07-12T05:00:00Z,117.36781080253297,1.3854858831179957,142.90773195983445,2009,7
1.25,2009-07-13T05:00:00Z,124.39566173077046,1.3111445718897097,141.39911176497066,2009,7
1.25,2009-07-14T05:00:00Z,133.07244271615903,1.2314640945827864,139.3277786208346,2009,7
1.25,2009-07-15T05:00:00Z,121.97162830128651,1.3180027752666266,139.3177871494469,2009,7
1.25,2009-07-16T05:00:00Z,119.62020554647424,1.3334333850785003,138.44425585322887,2009,7
1.25,2009-07-17T05:00:00Z,123.43421771364287,1.2923356499342638,137.07705485570497,2009,7
1.25,2009-07-18T05:00:00Z,118.41171019431079,1.3319271401425428,136.2067566148183,2009,7
1.25,2009-07-19T05:00:00Z,122.79001046165436,1.2891577426890304,134.60242440513156,2009,7
1.25,2009-07-20T05:00:00Z,128.83737653808384,1.233743707898908,133.7831523918057,2009,7
1.25,2009-07-21T05:00:00Z,130.43625004332446,1.2203628734348895,131.7985635446676,2009,7
1.25,2009-07-22T05:00:00Z,130.04437146931184,1.21958690288017,130.66928076132086,2009,7
1.25,2009-07-23T05:00:00Z,136.88238874746577,1.1647824246426166,129.8786724413418,2009,7
1.25,2009-07-24T05:00:00Z,138.8777608086908,1.148375148960685,128.061668795478,2009,7
1.25,2009-07-25T05:00:00Z,123.08586567863779,1.2599061074054656,128.72871171865876,2009,7
1.25,2009-07-26T05:00:00Z,123.5927859630198,1.2514401709834286,127.82244247648764,2009,7
1.25,2009-07-27T05:00:00Z,129.65772034719026,1.2009594698312769,126.35979250523394,2009,7
1.25,2009-07-28T05:00:00Z,130.19184799259995,1.1934689969767105,125.28757518978779,2009,7
1.25,2009-07-29T05:00:00Z,134.08215278132406,1.162468258033863,123.87204188489454,2009,7
1.25,2009-07-30T05:00:00Z,140.6470476322843,1.1154912774018293,122.21161947324279,2009,7
1.25,2009-07-31T05:00:00Z,138.5339851810275,1.1276675931983784,120.97073320311229,2009,7
1.25,2009-08-01T05:00:00Z,140.0248547177265,1.113401041907018,120.21142725196631,2009,8
1.25,2009-08-02T05:00:00Z,134.40001704460843,1.146975890864452,119.68650727404156,2009,8
1.25,2009-08-03T05:00:00Z,129.78568476816582,1.174857737466499,118.92402269889676,2009,8
1.25,2009-08-04T05:00:00Z,127.87050312348232,1.1861906714524688,118.07543557461612,2009,8
1.25,2009-08-05T05:00:00Z,140.38654842258467,1.1012085084657137,115.90834145289902,2009,8
1.25,2009-08-06T05:00:00Z,133.55303978826177,1.1421605243144717,115.3396887982518,2009,8
1.25,2009-08-07T05:00:00Z,140.36237122896395,1.0965715219395937,113.7929344199435,2009,8
1.25,2009-08-08T05:00:00Z,122.92898476978543,1.2116294278060031,114.02565358829233,2009,8
1.25,2009-08-09T05:00:00Z,121.70670094162529,1.220158079851777,113.43339700971046,2009,8
1.25,2009-08-10T05:00:00Z,124.13138658744683,1.203823740333909,112.18303134018592,2009,8
1.25,2009-08-11T05:00:00Z,141.15381165947719,1.0915361415785758,110.07063466442241,2009,8
1.25,2009-08-12T05:00:00Z,150.4682449364874,1.0393019136493,108.68271203617526,2009,8
1.25,2009-08-13T05:00:00Z,152.97182137864843,1.0253425830194927,107.9741136149362,2009,8
1.25,2009-08-14T05:00:00Z,138.03970358113054,1.1072953299077783,107.8885377339269,2009,8
1.25,2009-08-15T05:00:00Z,140.65546738835042,1.0885154865261362,106.67475973218521,2009,8
1.25,2009-08-16T05:00:00Z,129.84014610824985,1.1540403364416054,106.61531771631311,2009,8
1.25,2009-08-17T05:00:00Z,117.03785058134184,1.2414182577424069,107.30396890912124,2009,8
1.25,2009-08-18T05:00:00Z,120.16038519405484,1.2164090863185046,106.33392102543402,2009,8
1.25,2009-08-19T05:00:00Z,117.03201774489384,1.2379974737343435,105.55583150170045,2009,8
1.25,2009-08-20T05:00:00Z,114.74152258311612,1.2535231957867379,104.84038463648439,2009,8
1.25,2009-08-21T05:00:00Z,112.32465239328839,1.2720217792969692,104.09181681328556,2009,8
1.25,2009-08-22T05:00:00Z,108.76359661953224,1.3024302018069158,103.41663246018807,2009,8
1.25,2009-08-23T05:00:00Z,107.51422216756123,1.3137197740984459,102.53913825589828,2009,8
1.25,2009-08-24T05:00:00Z,123.53373113390653,1.1918998294331384,100.23409081165876,2009,8
1.25,2009-08-25T05:00:00Z,109.17450386662489,1.300500314867552,100.55808071990872,2009,8
1.25,2009-08-26T05:00:00Z,109.1411158078196,1.3014522647519735,99.71797299468084,2009,8
1.25,2009-08-27T05:00:00Z,115.129193709975,1.2547170270997314,98.2152414088297,2009,8
1.25,2009-08-28T05:00:00Z,103.85953795217031,1.3504622315916202,97.98152134508634,2009,8
1.25,2009-08-29T05:00:00Z,111.03318492359328,1.2900091418891335,96.66322287303664,2009,8
1.25,2009-08-30T05:00:00Z,100.9110268314826,1.3789069367714657,97.0943528916108,2009,8
1.25,2009-08-31T05:00:00Z,103.69760160413601,1.3553278707667897,96.41609431037938,2009,8
1.25,2009-09-01T05:00:00Z,108.40937277493391,1.3131537480054494,95.86127087305472,2009,9
1.25,2009-09-02T05:00:00Z,111.41362189907593,1.2904958062795098,94.4150971566207,2009,9
1.25,2009-09-03T05:00:00Z,112.17044292472627,1.2861054386876734,93.3032578691592,2009,9
1.25,2009-09-04T05:00:00Z,111.56870391288312,1.2938478541141285,92.357888052882,2009,9
1.25,2009-09-05T05:00:00Z,115.08186577013151,1.2658044184122783,91.6017583940162,2009,9
1.25,2009-09-06T05:00:00Z,114.02480359546644,1.282786414795681,89.44186538632519,2009,9
1.25,2009-09-07T05:00:00Z,118.81962668603506,1.2462518101764115,87.91583514015672,2009,9
1.25,2009-09-08T05:00:00Z,128.2970941857263,1.1832067439661174,84.86869264604456,2009,9
1.25,2009-09-09T05:00:00Z,110.31809271337143,1.3172763895628061,86.39400452712118,2009,9
1.25,2009-09-10T05:00:00Z,118.87188487500778,1.2519115586631246,83.86005938951608,2009,9
1.25,2009-09-11T05:00:00Z,113.34962773772182,1.2966340669620253,83.12139463365834,2009,9
1.25,2009-09-12T05:00:00Z,112.04149396741337,1.3066917196036134,82.26444955848685,2009,9
1.25,2009-09-13T05:00:00Z,113.39003363232601,1.2934708192039794,81.08694279101387,2009,9
1.25,2009-09-14T05:00:00Z,115.45563719699815,1.2743286652430008,79.84221616291744,2009,9
1.25,2009-09-15T05:00:00Z,102.5457644376088,1.3939965810451067,79.96166470241059,2009,9
1.25,2009-09-16T05:00:00Z,102.00694920661726,1.3991777213877392,78.84388668018077,2009,9
1.25,2009-09-17T05:00:00Z,98.24234269716713,1.437351846442131,77.87725539013505,2009,9
1.25,2009-09-18T05:00:00Z,103.6664477789945,1.3743434049195384,77.6507859759574,2009,9
1.25,2009-09-19T05:00:00Z,91.88839214427449,1.5090538542863239,78.11760297220083,2009,9
1.25,2009-09-20T05:00:00Z,94.06788212324686,1.4860320924999946,76.8455496272356,2009,9
1.25,2009-09-21T05:00:00Z,83.5551253788971,1.6070481885890988,77.24756989311706,2009,9
1.25,2009-09-22T05:00:00Z,83.97991611240141,1.602927186502983,76.20106638045138,2009,9
1.25,2009-09-23T05:00:00Z,81.6945432185714,1.6352511972011192,75.74534804359357,2009,9
1.25,2009-09-24T05:00:00Z,83.32013244770499,1.614302030799241,74.7378769745192,2009,9
1.25,2009-09-25T05:00:00Z,87.31272501214315,1.572421306518468,72.8559746345446,2009,9
1.25,2009-09-26T05:00:00Z,75.27287683700139,1.728643397920034,73.8833590516142,2009,9
1.25,2009-09-27T05:00:00Z,76.77611193915733,1.707775615501814,73.9695554409954,2009,9
1.25,2009-09-28T05:00:00Z,68.73875434924173,1.838227954258865,82.5593365066497,2009,9
1.25,2009-09-29T05:00:00Z,64.05934922269343,1.9289755050177324,89.23176393102979,2009,9
1.25,2009-09-30T05:00:00Z,61.29491284344538,1.9887830253201555,92.318692418019907,2009,9
1.25,2009-10-01T05:00:00Z,69.14777163257406,1.8566089312088783,91.32901234640006,2009,10
1.25,2009-10-02T05:00:00Z,58.14307397323726,2.0666565545620847,95.0902652942982,2009,10
1.25,2009-10-03T05:00:00Z,52.02630860202538,2.2205238857402407,102.13992069331474,2009,10
1.25,2009-10-04T05:00:00Z,51.026249970074836,2.252816431333581,101.77498744805197,2009,10
1.25,2009-10-05T05:00:00Z,50.0908605748726,2.284653149812587,101.7051322200726,2009,10
1.25,2009-10-06T05:00:00Z,55.60359898589955,2.174861691604023,100.1825919721092,2009,10
1.25,2009-10-07T05:00:00Z,48.38685370898505,2.34614375417786,101.45458059759416,2009,10
1.25,2009-10-08T05:00:00Z,47.738964603012576,2.375806895198223,102.46698018777975,2009,10
1.25,2009-10-09T05:00:00Z,46.28135778852616,2.4250052240009845,102.33584848950451,2009,10
1.25,2009-10-10T05:00:00Z,44.98036671447272,2.4741827032602113,102.80012361705958,2009,10
1.25,2009-10-11T05:00:00Z,43.16190596765956,2.5444519296600157,105.17416060177818,2009,10
1.25,2009-10-12T05:00:00Z,42.3149185572616,2.5873238525952575,107.82411412215988,2009,10
1.25,2009-10-13T05:00:00Z,40.65443176070946,2.650889836573678,111.0552817319355,2009,10
1.25,2009-10-14T05:00:00Z,40.60309959914625,2.6650365426860403,117.37776594900804,2009,10
1.25,2009-10-15T05:00:00Z,39.76661342669524,2.7036151828059762,117.07503714652597,2009,10
1.25,2009-10-16T05:00:00Z,39.081021450907144,2.7392905864886057,116.69127758318662,2009,10
1.25,2009-10-17T05:00:00Z,38.53125549661709,2.7708041077561543,116.31147770591959,2009,10
1.25,2009-10-18T05:00:00Z,38.110159871042214,2.7981239035925634,115.932652389376,2009,10
1.25,2009-10-19T05:00:00Z,37.88074916025567,2.8185543939786353,115.55850492459221,2009,10
1.25,2009-10-20T05:00:00Z,37.82565652818573,2.8333543733471043,115.13284858198149,2009,10
1.25,2009-10-21T05:00:00Z,38.182991566891964,2.8412903286955413,114.46965417144841,2009,10
1.25,2009-10-22T05:00:00Z,37.18985587341479,2.8862557677245477,114.2455712698797,2009,10
1.25,2009-10-23T05:00:00Z,36.352899708087676,2.926890460289182,114.09591292690982,2009,10
1.25,2009-10-24T05:00:00Z,35.78732073385911,2.962296383311104,113.78448388099989,2009,10
1.25,2009-10-25T05:00:00Z,35.58320937411188,2.9834332938141532,113.59889005273702,2009,10
1.25,2009-10-26T05:00:00Z,36.49205620565056,2.970225030978367,113.0664366434661,2009,10
1.25,2009-10-27T05:00:00Z,35.15608930864281,3.035773720169644,112.91456708934608,2009,10
1.25,2009-10-28T05:00:00Z,34.9596384674881,3.049496037904127,112.82749404971675,2009,10
1.25,2009-10-29T05:00:00Z,35.19868423914245,3.0573513227820555,112.58411314978741,2009,10
1.25,2009-10-30T05:00:00Z,34.21406186779815,3.1059585930681255,112.53167985222274,2009,10
1.25,2009-10-31T05:00:00Z,33.80833712335281,3.137861147458665,112.61745608928288,2009,10
1.25,2009-11-01T05:00:00Z,33.47450813153728,3.1662937685981367,112.47579503574666,2009,11
1.25,2009-11-02T05:00:00Z,33.18556117083667,3.1928584293940765,112.2449015579533,2009,11
1.25,2009-11-03T05:00:00Z,32.95579641140608,3.217659356197097,112.24487390595846,2009,11
1.25,2009-11-04T05:00:00Z,32.90196846601518,3.2348266970941673,111.93402007486436,2009,11
1.25,2009-11-05T05:00:00Z,32.58617370021243,3.2624664025125862,111.61222314987049,2009,11
1.25,2009-11-06T05:00:00Z,32.387599883923336,3.2865864109360654,111.61742387780484,2009,11
1.25,2009-11-07T05:00:00Z,32.127546755106266,3.313032559674621,111.35918856641918,2009,11
1.25,2009-11-08T05:00:00Z,32.27600419624877,3.324202004023003,110.98932595557973,2009,11
1.25,2009-11-09T05:00:00Z,31.89884905297159,3.3537763667920215,110.65595042748097,2009,11
1.25,2009-11-10T05:00:00Z,31.691465354325373,3.3785510945840778,110.50225722566148,2009,11
1.25,2009-11-11T05:00:00Z,31.80164907771,3.3908623116271093,110.10707407151966,2009,11
1.25,2009-11-12T05:00:00Z,31.457336093980636,3.4186704754696704,109.79581175385698,2009,11
1.25,2009-11-13T05:00:00Z,31.268854334156195,3.442482265721505,109.56588016751056,2009,11
1.25,2009-11-14T05:00:00Z,31.124514184166472,3.4642238216724772,109.23896195600064,2009,11
1.25,2009-11-15T05:00:00Z,31.609091564020854,3.4681065323216638,108.48620115480135,2009,11
1.25,2009-11-16T05:00:00Z,30.81562962599828,3.5087324501890773,108.36216395520357,2009,11
1.25,2009-11-17T05:00:00Z,30.666308118755776,3.5308939355790465,108.03780709832415,2009,11
1.25,2009-11-18T05:00:00Z,30.500480343918387,3.5543066275184088,107.89596481153124,2009,11
1.25,2009-11-19T05:00:00Z,30.12437586660291,3.587237055950841,107.47664841523374,2009,11
1.25,2009-11-20T05:00:00Z,29.882534715011374,3.614132302601619,107.03741606744227,2009,11
1.25,2009-11-21T05:00:00Z,29.790201963874072,3.637364534289406,106.76879269701023,2009,11
1.25,2009-11-22T05:00:00Z,29.585047916130893,3.6606383865156986,106.44126128653109,2009,11
1.25,2009-11-23T05:00:00Z,29.260152441044724,3.691411121472408,106.18992559473209,2009,11
1.25,2009-11-24T05:00:00Z,29.069104755215676,3.7167333654161214,105.85640067952139,2009,11
1.25,2009-11-25T05:00:00Z,28.891666103022125,3.74148034215281,105.51438958666083,2009,11
1.25,2009-11-26T05:00:00Z,28.589289048021065,3.7725502758724283,105.22554486953399,2009,11
1.25,2009-11-27T05:00:00Z,28.345148299000353,3.800790721120575,104.92435555235994,2009,11
1.25,2009-11-28T05:00:00Z,28.303199348270553,3.8189299032509996,104.51374761734708,2009,11
1.25,2009-11-29T05:00:00Z,28.809270926683794,3.8165866890025786,104.01839845115033,2009,11
1.25,2009-11-30T05:00:00Z,27.923432391240524,3.869885722832414,103.97379408312194,2009,11
1.25,2009-12-01T05:00:00Z,27.744308782052016,3.8955629153057547,103.85537259971703,2009,12
1.25,2009-12-02T05:00:00Z,27.701058611655252,3.914029071236519,103.58385193550073,2009,12
1.25,2009-12-03T05:00:00Z,27.60160809327983,3.935048949512066,103.23143498583222,2009,12
1.25,2009-12-04T05:00:00Z,27.36648341644384,3.963402008247233,102.99893172063642,2009,12
1.25,2009-12-05T05:00:00Z,27.20716409567633,3.987612207490302,102.69073162474923,2009,12
1.25,2009-12-06T05:00:00Z,27.03792313303684,4.012433172836107,102.3805763769676,2009,12
1.25,2009-12-07T05:00:00Z,26.997502019582065,4.030258137372482,101.99712723244419,2009,12
1.25,2009-12-08T05:00:00Z,26.763792752508067,4.058280662855478,101.66137076391115,2009,12
1.25,2009-12-09T05:00:00Z,26.59557750756843,4.083639135092507,101.46245222985704,2009,12
1.25,2009-12-10T05:00:00Z,26.406150952269712,4.10969070731222,101.15754194563205,2009,12
1.25,2009-12-11T05:00:00Z,26.339775188126378,4.128553413577524,100.86517381596008,2009,12
1.25,2009-12-12T05:00:00Z,26.313657189324314,4.145420958586229,100.58674104889016,2009,12
1.25,2009-12-13T05:00:00Z,26.26095785107778,4.163572189991544,100.31843741745061,2009,12
1.25,2009-12-14T05:00:00Z,26.18215850618734,4.183631805763059,100.03612088731029,2009,12
1.25,2009-12-15T05:00:00Z,25.996093039602506,4.209094738114258,99.79593591342527,2009,12
1.25,2009-12-16T05:00:00Z,25.9624170713627,4.226274280316812,99.51605020451791,2009,12
1.25,2009-12-17T05:00:00Z,26.27515840783474,4.236118795305483,98.779000208425785,2009,12
1.25,2009-12-18T05:00:00Z,26.06610276456363,4.261569424724892,98.48583761252338,2009,12
1.25,2009-12-19T05:00:00Z,25.932329371236747,4.277508383079951,98.33885637955892,2009,12
1.25,2009-12-20T05:00:00Z,25.80705973984188,4.296308978276034,98.08184973723766,2009,12
1.25,2009-12-21T05:00:00Z,25.77899518672708,4.316068132870214,97.92518183896482,2009,12
1.25,2009-12-22T05:00:00Z,25.723562496821785,4.335373342519808,97.51470198934587,2009,12
1.25,2009-12-23T05:00:00Z,25.563296578896747,4.354077700919566,97.53100699156376,2009,12
1.25,2009-12-24T05:00:00Z,25.427477998728136,4.376018044028058,97.2450178952565,2009,12
1.25,2009-12-25T05:00:00Z,25.24917495381287,4.400372793317363,96.96313536930117,2009,12
1.25,2009-12-26T05:00:00Z,25.078662632151673,4.42445643020983,96.70163039585734,2009,12
1.25,2009-12-27T05:00:00Z,25.020598623934426,4.447704770954966,96.31014771117987,2009,12
1.25,2009-12-28T05:00:00Z,25.003287585631007,4.465077446035295,95.98544321728045,2009,12
1.25,2009-12-29T05:00:00Z,24.919187200781288,4.47963025337945,96.18274999475196,2009,12
1.25,2009-12-30T05:00:00Z,24.837562833546677,4.498862863511923,95.90430515680983,2009,12
1.25,2009-12-31T05:00:00Z,24.736070720673162,4.518828646267529,95.8916642290413,2009,12
1.25,2010-01-01T05:00:00Z,24.58029932733662,4.542964802564833,95.64372173980667,2010,1
1.25,2010-01-02T05:00:00Z,24.4132324968148,4.566618381982836,95.42077229586907,2010,1
1.25,2010-01-03T05:00:00Z,24.314544697758265,4.587010261101037,95.19189147061728,2010,1
1.25,2010-01-04T05:00:00Z,24.208991939230145,4.607688006910493,94.94862764661964,2010,1
1.25,2010-01-05T05:00:00Z,24.08929778016393,4.62905738593358,94.7027593761937,2010,1
1.25,2010-01-06T05:00:00Z,23.957557542290466,4.651163076136837,94.46231992278115,2010,1
1.25,2010-01-07T05:00:00Z,23.83084486326856,4.673214175942785,94.22395725469266,2010,1
1.25,2010-01-08T05:00:00Z,23.783552990882676,4.687094588510947,94.26271273264874,2010,1
1.25,2010-01-09T05:00:00Z,23.547842558147654,4.718722098797027,93.74739091903541,2010,1
1.25,2010-01-10T05:00:00Z,23.4357895619546,4.739976260137475,93.50243844575614,2010,1
1.25,2010-01-11T05:00:00Z,23.352515581900057,4.758142301519836,93.34599084883511,2010,1
1.25,2010-01-12T05:00:00Z,23.273184944170232,4.773067676140638,93.31403361343553,2010,1
1.25,2010-01-13T05:00:00Z,23.230848355656924,4.788263185282729,93.18611728129896,2010,1
1.25,2010-01-14T05:00:00Z,22.924562225176857,4.825707578668416,92.67835406517715,2010,1
1.25,2010-01-15T05:00:00Z,22.88747969663456,4.839202194686046,92.63226500538813,2010,1
1.25,2010-01-16T05:00:00Z,22.683367209339103,4.869153043751482,92.2059779496233,2010,1
1.25,2010-01-17T05:00:00Z,22.576752878494165,4.890416415838839,91.95562253281537,2010,1
1.25,2010-01-18T05:00:00Z,22.463500326917753,4.911214975663524,91.7426988176604,2010,1
1.25,2010-01-19T05:00:00Z,22.44427397176374,4.923121357609861,91.72435577902566,2010,1
1.25,2010-01-20T05:00:00Z,22.278476659480898,4.952093480980386,91.26336643423286,2010,1
1.25,2010-01-21T05:00:00Z,22.174391208593978,4.972868031567853,91.02614598463167,2010,1
1.25,2010-01-22T05:00:00Z,22.113681375174274,4.9873873753318945,90.98255529562532,2010,1
1.25,2010-01-23T05:00:00Z,22.09705053213342,5.0013366049596915,90.85249775521967,2010,1
1.25,2010-01-24T05:00:00Z,22.019536722142607,5.018434099405111,90.67199124205611,2010,1
1.25,2010-01-25T05:00:00Z,21.90835360540413,5.037259043993899,90.46482509909559,2010,1
1.25,2010-01-26T05:00:00Z,21.763553424930418,5.057671231753373,90.24970397675906,2010,1
1.25,2010-01-27T05:00:00Z,21.68343899709802,5.075405293203141,90.02941457266796,2010,1
1.25,2010-01-28T05:00:00Z,21.11910404985183,5.1346271044881,89.62341401519757,2010,1
1.25,2010-01-29T05:00:00Z,20.993345124123117,5.159054254340212,89.37189612986558,2010,1
1.25,2010-01-30T05:00:00Z,20.994690768375097,5.173182756926701,89.35245978159955,2010,1
1.25,2010-01-31T05:00:00Z,20.93144937126253,5.192107100485792,89.21806407259074,2010,1
1.25,2010-02-01T05:00:00Z,20.878800652986047,5.206502224613444,89.1774929773771,2010,2
1.25,2010-02-02T05:00:00Z,20.816578251774292,5.22214799522766,89.07703101541085,2010,2
1.25,2010-02-03T05:00:00Z,20.65175404524848,5.244529621100139,88.85546763542949,2010,2
1.25,2010-02-04T05:00:00Z,20.578087126300375,5.260410056642151,88.7068171666636,2010,2
1.25,2010-02-05T05:00:00Z,20.46710877390797,5.2793611677413415,88.4910344665597,2010,2
1.25,2010-02-06T05:00:00Z,20.337862917597366,5.299313169798198,88.2602026601889,2010,2
1.25,2010-02-07T05:00:00Z,20.27516670311094,5.316263097303953,88.01971731043405,2010,2
1.25,2010-02-08T05:00:00Z,20.17088355670689,5.335251291269226,87.77297751605903,2010,2
1.25,2010-02-09T05:00:00Z,20.01039561581365,5.356925532255904,87.51995172135891,2010,2
1.25,2010-02-10T05:00:00Z,19.833616426208895,5.379739532098758,87.244666116926,2010,2
1.25,2010-02-11T05:00:00Z,19.768035656229408,5.396732262133393,87.00301629434027,2010,2
1.25,2010-02-12T05:00:00Z,19.699363980570194,5.414260636835798,86.74128151359977,2010,2
1.25,2010-02-13T05:00:00Z,19.591210946882043,5.433702731212784,86.47831156725864,2010,2
1.25,2010-02-14T05:00:00Z,19.52399857386544,5.451208222881576,86.21385234383096,2010,2
1.25,2010-02-15T05:00:00Z,19.451553251943942,5.468925803546774,85.94949154188151,2010,2
1.25,2010-02-16T05:00:00Z,19.336178060690926,5.488707024447514,85.68602766716349,2010,2
1.25,2010-02-17T05:00:00Z,19.261535733950183,5.506421785584221,85.41940004407755,2010,2
1.25,2010-02-18T05:00:00Z,19.152536374561144,5.525928653625348,85.15266420583016,2010,2
